UserId,Gender,DateOfBirth,PremiumPupil
48396,1,2004-08-01 00:00:00.000,0.0
63006,2,2007-11-01 00:00:00.000,0.0
81920,1,2007-01-01 00:00:00.000,0.0
44594,1,2006-10-01 00:00:00.000,
46052,2,2003-01-01 00:00:00.000,1.0
33624,1,,
10333,1,2005-06-01 00:00:00.000,0.0
91002,1,2010-05-01 00:00:00.000,
87137,0,,
23086,1,2005-09-01 00:00:00.000,
75306,1,2003-11-01 00:00:00.000,
114130,1,2004-11-01 00:00:00.000,0.0
43626,1,2004-11-01 00:00:00.000,0.0
83414,2,2004-03-01 00:00:00.000,
68044,1,2005-06-01 00:00:00.000,
113393,2,2005-01-01 00:00:00.000,0.0
18476,0,,
100334,2,2002-10-01 00:00:00.000,
23655,1,2005-05-01 00:00:00.000,1.0
47810,2,2008-01-01 00:00:00.000,0.0
60836,1,2005-04-01 00:00:00.000,1.0
26861,2,,
111306,2,2008-11-01 00:00:00.000,
57251,1,2003-02-01 00:00:00.000,
72696,1,,
88025,1,2004-08-01 00:00:00.000,0.0
32396,0,,
101010,2,2009-12-01 00:00:00.000,0.0
93851,0,,
50648,0,,
22376,0,,
21271,0,,
59126,1,2004-10-01 00:00:00.000,
12468,0,,
54229,0,,
53706,2,,
67180,2,2019-09-01 00:00:00.000,
43285,0,,
18616,2,2004-02-01 00:00:00.000,0.0
55730,2,2003-02-01 00:00:00.000,
68737,1,2004-08-01 00:00:00.000,
101720,1,2005-01-01 00:00:00.000,
516,1,2006-08-01 00:00:00.000,
19220,1,2008-11-01 00:00:00.000,
99430,1,2010-05-01 00:00:00.000,0.0
106704,2,2011-06-01 00:00:00.000,1.0
47759,2,2003-12-01 00:00:00.000,0.0
59819,1,2005-04-01 00:00:00.000,
38937,1,2004-08-01 00:00:00.000,
117953,2,2005-12-01 00:00:00.000,
63252,1,2004-09-01 00:00:00.000,0.0
40300,0,,
54813,0,2005-01-01 00:00:00.000,
39265,1,2002-12-01 00:00:00.000,
32098,2,2003-10-01 00:00:00.000,0.0
114024,2,2008-05-01 00:00:00.000,0.0
6349,2,2004-12-01 00:00:00.000,0.0
98458,1,2002-09-01 00:00:00.000,
17963,2,2006-03-01 00:00:00.000,
55216,1,,
109131,1,2000-07-01 00:00:00.000,
115088,0,,
113839,1,2006-07-01 00:00:00.000,
54219,0,,
23428,0,,
55208,2,2003-09-01 00:00:00.000,0.0
15116,2,,
17356,1,2008-04-01 00:00:00.000,
88030,0,,
19465,1,2006-01-01 00:00:00.000,
20538,2,2003-10-01 00:00:00.000,0.0
35634,0,,
38985,2,2005-11-01 00:00:00.000,1.0
62928,2,2004-01-01 00:00:00.000,0.0
94331,1,2007-06-01 00:00:00.000,
74391,1,2009-08-01 00:00:00.000,0.0
58908,0,,
68837,2,2004-03-01 00:00:00.000,1.0
81196,1,2004-07-01 00:00:00.000,
114004,0,,
10953,1,2007-10-01 00:00:00.000,
4069,1,2005-07-01 00:00:00.000,
114892,1,2003-11-01 00:00:00.000,0.0
57461,1,,
118285,0,,
66970,1,2007-11-01 00:00:00.000,
115873,1,2008-11-01 00:00:00.000,
63241,1,,
30473,0,,
41758,2,2005-02-01 00:00:00.000,0.0
117531,2,2007-11-01 00:00:00.000,
48302,2,2005-01-01 00:00:00.000,0.0
69293,0,,
44600,0,,
62216,2,2002-05-01 00:00:00.000,
111100,1,,
37622,2,2002-10-01 00:00:00.000,0.0
4390,2,2008-02-01 00:00:00.000,
66467,2,2008-02-01 00:00:00.000,0.0
58721,2,2004-07-01 00:00:00.000,
20183,1,2006-12-01 00:00:00.000,
108439,2,2003-12-01 00:00:00.000,0.0
117111,1,2005-09-01 00:00:00.000,0.0
4504,2,2008-07-01 00:00:00.000,1.0
83398,1,2005-12-01 00:00:00.000,
70422,0,,
107940,1,2004-03-01 00:00:00.000,0.0
82174,0,,
68484,1,2003-10-01 00:00:00.000,1.0
37556,2,2012-04-01 00:00:00.000,0.0
17795,2,2005-01-01 00:00:00.000,1.0
26304,1,2008-02-01 00:00:00.000,
108634,1,2007-01-01 00:00:00.000,
12083,2,2004-03-01 00:00:00.000,
102787,0,,
90522,0,,
88129,0,,
116681,1,2003-10-01 00:00:00.000,
111301,2,2005-09-01 00:00:00.000,
29468,2,,
24147,0,2001-01-01 00:00:00.000,
99509,0,,
69892,2,2006-07-01 00:00:00.000,
25010,1,2005-10-01 00:00:00.000,
50422,2,2003-09-01 00:00:00.000,
113933,1,2005-09-01 00:00:00.000,
52917,2,2007-09-01 00:00:00.000,1.0
95453,0,,
22003,1,2005-05-01 00:00:00.000,
46896,1,2002-01-01 00:00:00.000,
52719,0,,
82663,1,2006-08-01 00:00:00.000,
15421,0,,
53201,1,2006-03-01 00:00:00.000,0.0
104197,1,2008-06-01 00:00:00.000,0.0
116209,0,,
87663,1,2004-06-01 00:00:00.000,0.0
77427,0,,
74618,1,,
19612,1,2005-04-01 00:00:00.000,
28195,1,2006-01-01 00:00:00.000,0.0
103036,2,2004-09-01 00:00:00.000,
21628,2,2005-05-01 00:00:00.000,0.0
40122,1,,
31240,2,2005-09-01 00:00:00.000,0.0
20745,1,2005-09-01 00:00:00.000,
37051,0,,
74802,1,2007-11-01 00:00:00.000,0.0
70120,2,2007-10-01 00:00:00.000,0.0
65550,1,2006-08-01 00:00:00.000,
22005,1,2005-11-01 00:00:00.000,0.0
40927,2,2003-12-01 00:00:00.000,
109330,1,2007-10-01 00:00:00.000,
22408,2,2008-06-01 00:00:00.000,0.0
92213,1,2003-09-01 00:00:00.000,1.0
13833,0,,
118744,1,2006-04-01 00:00:00.000,
1800,1,2006-04-01 00:00:00.000,
47403,2,2005-12-01 00:00:00.000,
40293,1,2006-07-01 00:00:00.000,
56341,2,2007-07-01 00:00:00.000,
85624,2,2003-04-01 00:00:00.000,
76099,0,,
75067,2,2003-06-01 00:00:00.000,
110521,2,2011-02-01 00:00:00.000,
3024,2,2005-10-01 00:00:00.000,
106169,1,2007-04-01 00:00:00.000,0.0
32185,2,2003-04-01 00:00:00.000,
34898,1,2003-04-01 00:00:00.000,1.0
112354,1,1972-12-01 00:00:00.000,
34137,1,2008-08-01 00:00:00.000,1.0
50107,1,,
62921,2,2008-08-01 00:00:00.000,
6306,1,2006-02-01 00:00:00.000,
60000,1,2003-10-01 00:00:00.000,0.0
118343,1,2004-09-01 00:00:00.000,
52848,2,2003-12-01 00:00:00.000,
16972,1,,
33600,1,2007-08-01 00:00:00.000,
94617,2,2005-12-01 00:00:00.000,0.0
102663,0,,
53231,1,2003-10-01 00:00:00.000,0.0
89783,1,2011-05-01 00:00:00.000,1.0
49710,1,,
61892,2,2002-12-01 00:00:00.000,
31136,0,,
67061,1,2008-01-01 00:00:00.000,
64556,2,2010-02-01 00:00:00.000,0.0
60253,2,2005-05-01 00:00:00.000,
75606,1,2009-09-01 00:00:00.000,
3198,0,,
4305,2,2004-08-01 00:00:00.000,
52877,1,2003-11-01 00:00:00.000,
55174,1,2006-09-01 00:00:00.000,
102220,0,,
22937,0,,
46553,0,,
65338,1,,
2366,0,,
115668,0,,
82084,0,,
83332,2,2007-10-01 00:00:00.000,1.0
32493,0,,
25280,2,2008-04-01 00:00:00.000,
39990,0,2006-05-01 00:00:00.000,
75859,0,,
76265,2,2005-05-01 00:00:00.000,1.0
94354,1,2007-01-01 00:00:00.000,
6748,1,2003-11-01 00:00:00.000,0.0
74429,0,,
7052,1,2004-09-01 00:00:00.000,0.0
7913,1,,
64424,2,2005-08-01 00:00:00.000,
100269,2,2007-01-01 00:00:00.000,
84496,1,2006-07-01 00:00:00.000,0.0
89215,0,,
114632,2,,
21419,1,2004-07-01 00:00:00.000,0.0
30647,0,,
31282,2,2008-06-01 00:00:00.000,
102972,1,2007-11-01 00:00:00.000,0.0
95185,0,,
111092,1,,
89312,1,2005-05-01 00:00:00.000,
4734,2,2007-02-01 00:00:00.000,
86801,1,2007-04-01 00:00:00.000,1.0
81179,0,,
36388,0,,
34174,0,,
87160,0,,
65284,2,,
106203,0,2002-03-01 00:00:00.000,
105869,1,2006-01-01 00:00:00.000,
31476,1,2005-07-01 00:00:00.000,
15360,1,,
44034,1,2006-04-01 00:00:00.000,
101457,1,2004-04-01 00:00:00.000,0.0
16269,2,,
71109,0,,
104653,2,2007-07-01 00:00:00.000,0.0
34839,0,,
16508,1,2018-05-01 00:00:00.000,
52384,1,2029-05-01 00:00:00.000,
106720,1,,
75902,2,2008-05-01 00:00:00.000,
116337,1,2005-04-01 00:00:00.000,
67610,1,,
51503,1,2007-08-01 00:00:00.000,0.0
54907,0,,
57436,1,2009-01-01 00:00:00.000,0.0
77469,1,2004-12-01 00:00:00.000,0.0
96742,2,2008-03-01 00:00:00.000,0.0
96837,0,,
114494,1,,
65332,1,2006-03-01 00:00:00.000,0.0
64905,2,2004-04-01 00:00:00.000,
352,2,2009-07-01 00:00:00.000,0.0
23049,1,,
38040,2,2007-05-01 00:00:00.000,0.0
31373,2,2005-01-01 00:00:00.000,1.0
97800,1,2003-03-01 00:00:00.000,
79312,2,2003-07-01 00:00:00.000,
1275,1,2008-04-01 00:00:00.000,0.0
29972,2,2004-07-01 00:00:00.000,
46645,0,,
60517,2,2006-03-01 00:00:00.000,0.0
90071,2,2012-08-01 00:00:00.000,0.0
56147,1,2008-08-01 00:00:00.000,
103881,2,2000-01-01 00:00:00.000,
5948,1,2007-10-01 00:00:00.000,
42175,2,2004-12-01 00:00:00.000,0.0
59803,2,2005-09-01 00:00:00.000,0.0
60298,2,2007-06-01 00:00:00.000,0.0
112461,2,2005-05-01 00:00:00.000,
68533,1,2019-04-01 00:00:00.000,
8653,1,2005-12-01 00:00:00.000,
71660,2,,
72655,2,2003-01-01 00:00:00.000,0.0
70097,1,,
51180,0,,
28435,0,,
112448,0,,
116707,0,,
92270,0,,
1585,2,2003-01-01 00:00:00.000,
10705,2,2007-01-01 00:00:00.000,
14414,2,,
110347,2,,
50875,2,2004-12-01 00:00:00.000,0.0
30334,2,2007-02-01 00:00:00.000,0.0
82787,1,2005-05-01 00:00:00.000,0.0
88745,2,2007-04-01 00:00:00.000,
2910,1,2010-02-01 00:00:00.000,
113331,1,2008-01-01 00:00:00.000,
64834,1,2005-01-01 00:00:00.000,
99354,2,2005-06-01 00:00:00.000,0.0
60818,2,2006-11-01 00:00:00.000,1.0
115107,0,,
93337,0,2004-09-01 00:00:00.000,
100874,2,2002-12-01 00:00:00.000,
92058,1,,
79821,2,2006-09-01 00:00:00.000,
112322,1,,
110961,2,,
14965,0,,
8739,0,,
59243,2,2009-05-01 00:00:00.000,
20287,0,,
116357,2,2006-05-01 00:00:00.000,
48101,1,2008-08-01 00:00:00.000,
29745,1,2004-10-01 00:00:00.000,
21514,1,2005-03-01 00:00:00.000,0.0
11523,1,2002-12-01 00:00:00.000,0.0
26817,2,2002-11-01 00:00:00.000,
74562,0,,
18948,1,2003-06-01 00:00:00.000,
75540,2,2004-05-01 00:00:00.000,
39145,1,2006-04-01 00:00:00.000,0.0
28795,1,2009-04-01 00:00:00.000,1.0
108610,2,2002-10-01 00:00:00.000,
68726,2,2004-11-01 00:00:00.000,
86592,0,,
9324,1,2005-10-01 00:00:00.000,
107843,1,2004-08-01 00:00:00.000,0.0
14178,2,2007-06-01 00:00:00.000,0.0
67487,0,,
32532,1,2005-07-01 00:00:00.000,
3325,1,2010-03-01 00:00:00.000,0.0
33701,0,2007-12-01 00:00:00.000,
25518,2,2003-05-01 00:00:00.000,0.0
46285,1,2003-03-01 00:00:00.000,
61572,2,2007-12-01 00:00:00.000,1.0
11485,1,2006-04-01 00:00:00.000,0.0
17468,2,,
14800,0,,
115775,1,2006-03-01 00:00:00.000,
7885,1,2004-03-01 00:00:00.000,0.0
25968,1,,
93332,1,2012-04-01 00:00:00.000,1.0
88405,1,,
71812,0,,
87429,2,2003-10-01 00:00:00.000,1.0
11492,2,2007-10-01 00:00:00.000,
66331,1,2005-05-01 00:00:00.000,
118073,1,2019-08-01 00:00:00.000,
30180,2,2009-12-01 00:00:00.000,1.0
22281,0,,
23702,1,2007-04-01 00:00:00.000,
45720,1,2003-10-01 00:00:00.000,1.0
85605,0,,
75835,2,2005-05-01 00:00:00.000,1.0
57381,0,,
11142,0,,
91193,0,,
66715,2,2003-04-01 00:00:00.000,
69389,1,2004-09-01 00:00:00.000,1.0
41418,1,2008-04-01 00:00:00.000,0.0
68130,2,2000-11-01 00:00:00.000,
73699,0,,
10874,1,,
71697,0,,
32509,1,2004-12-01 00:00:00.000,1.0
6568,2,2006-08-01 00:00:00.000,0.0
2339,2,2004-12-01 00:00:00.000,
15067,1,,
36902,2,2006-08-01 00:00:00.000,
103979,2,2007-06-01 00:00:00.000,0.0
91370,0,,
22418,1,2005-05-01 00:00:00.000,0.0
101749,0,,
75551,0,,
70852,1,2005-07-01 00:00:00.000,0.0
52871,1,2006-04-01 00:00:00.000,
118827,1,2004-12-01 00:00:00.000,
110915,1,2001-07-01 00:00:00.000,
93767,1,2004-03-01 00:00:00.000,
117403,2,2004-04-01 00:00:00.000,
70997,2,2004-05-01 00:00:00.000,1.0
98150,2,2010-05-01 00:00:00.000,0.0
106117,1,2006-01-01 00:00:00.000,0.0
84107,1,2004-10-01 00:00:00.000,0.0
85644,1,2004-08-01 00:00:00.000,0.0
63666,0,,
43284,1,,
73521,1,2009-08-01 00:00:00.000,
95845,2,2005-07-01 00:00:00.000,
95529,2,2003-10-01 00:00:00.000,
115699,1,2004-05-01 00:00:00.000,1.0
80923,0,,
34809,2,,
29003,1,2009-11-01 00:00:00.000,
22522,2,2007-08-01 00:00:00.000,
69449,0,,
106504,2,2006-02-01 00:00:00.000,
65083,1,2003-07-01 00:00:00.000,0.0
48587,2,2008-09-01 00:00:00.000,0.0
35140,2,2012-04-01 00:00:00.000,0.0
60591,2,2004-01-01 00:00:00.000,0.0
94477,2,,
71094,2,2004-01-01 00:00:00.000,0.0
68461,2,2007-12-01 00:00:00.000,
114809,1,,
30230,1,2005-03-01 00:00:00.000,
57089,0,,
80183,0,,
98330,0,,
45366,2,2003-12-01 00:00:00.000,1.0
55573,0,,
58999,2,1789-10-01 00:00:00.000,
25146,2,2007-10-01 00:00:00.000,
102457,2,2005-05-01 00:00:00.000,
69282,2,2002-08-01 00:00:00.000,
89402,2,2005-01-01 00:00:00.000,
8865,1,2005-05-01 00:00:00.000,0.0
103708,2,2004-09-01 00:00:00.000,
94240,2,2004-07-01 00:00:00.000,1.0
78376,1,2006-12-01 00:00:00.000,0.0
23645,2,,
20232,0,,
118853,1,2008-07-01 00:00:00.000,1.0
102213,2,2007-09-01 00:00:00.000,
62805,1,2007-09-01 00:00:00.000,
109049,1,2005-05-01 00:00:00.000,
25674,0,,
105992,2,2006-03-01 00:00:00.000,
5741,2,2010-08-01 00:00:00.000,
44812,0,,
106563,1,2006-06-01 00:00:00.000,
20869,1,,
75027,1,2006-12-01 00:00:00.000,1.0
47121,1,,
92588,1,2005-11-01 00:00:00.000,
109973,0,,
81123,1,,
118759,1,2002-09-01 00:00:00.000,
58752,2,2004-01-01 00:00:00.000,
94140,1,2002-11-01 00:00:00.000,
92667,0,,
118241,1,2003-05-01 00:00:00.000,
38663,0,2006-10-01 00:00:00.000,
109740,2,2007-03-01 00:00:00.000,
86628,0,,
63361,1,2002-04-01 00:00:00.000,
46874,2,2019-01-01 00:00:00.000,
92749,0,,
93954,1,2002-12-01 00:00:00.000,
18918,2,2006-09-01 00:00:00.000,1.0
45542,0,,
47318,0,,
67773,2,2004-10-01 00:00:00.000,0.0
95805,1,2007-08-01 00:00:00.000,
22111,2,2009-07-01 00:00:00.000,
91259,0,,
50723,1,2007-11-01 00:00:00.000,
55056,2,2006-04-01 00:00:00.000,
80622,0,,
25702,1,1987-06-01 00:00:00.000,
48234,2,2003-12-01 00:00:00.000,
40312,0,,
106725,1,2003-03-01 00:00:00.000,
50941,1,2003-08-01 00:00:00.000,
9849,1,2006-07-01 00:00:00.000,0.0
27788,2,2004-07-01 00:00:00.000,
98141,1,2005-11-01 00:00:00.000,1.0
97738,1,2006-08-01 00:00:00.000,
84003,1,2007-05-01 00:00:00.000,1.0
69876,2,2003-02-01 00:00:00.000,
64400,1,2007-02-01 00:00:00.000,
90879,1,2006-05-01 00:00:00.000,1.0
77248,2,2009-04-01 00:00:00.000,
104525,2,2004-08-01 00:00:00.000,
67838,0,,
78431,2,2005-10-01 00:00:00.000,1.0
115339,2,,
90809,2,,
48207,1,2004-11-01 00:00:00.000,
10640,0,,
65345,0,,
17927,2,2004-03-01 00:00:00.000,
79644,2,2005-11-01 00:00:00.000,1.0
100218,1,2003-11-01 00:00:00.000,
13890,1,,
57159,2,2003-12-01 00:00:00.000,
102801,1,,
62120,1,2008-09-01 00:00:00.000,
101397,2,2004-02-01 00:00:00.000,1.0
96841,0,,
65919,0,,
103146,1,,
56511,1,2006-06-01 00:00:00.000,
67166,1,2004-01-01 00:00:00.000,
86667,1,2004-01-01 00:00:00.000,0.0
38398,1,2005-05-01 00:00:00.000,
30087,2,2007-02-01 00:00:00.000,
87475,1,2002-10-01 00:00:00.000,0.0
3654,1,2004-10-01 00:00:00.000,
821,1,2004-04-01 00:00:00.000,0.0
21300,1,2005-08-01 00:00:00.000,0.0
107886,2,,
17109,1,2004-06-01 00:00:00.000,0.0
54513,1,2005-04-01 00:00:00.000,
60342,2,,
20230,1,2009-07-01 00:00:00.000,1.0
82745,2,2008-08-01 00:00:00.000,1.0
90369,2,2006-11-01 00:00:00.000,0.0
65797,1,2004-03-01 00:00:00.000,0.0
86784,1,2005-04-01 00:00:00.000,0.0
112771,2,,
16864,1,2002-09-01 00:00:00.000,
71977,0,,
116914,2,1998-06-01 00:00:00.000,
5252,2,2004-09-01 00:00:00.000,0.0
90693,1,2019-03-01 00:00:00.000,
57900,0,,
70034,0,,
68231,1,2006-02-01 00:00:00.000,1.0
91898,2,,
52252,1,2006-09-01 00:00:00.000,0.0
65082,1,2005-05-01 00:00:00.000,
27787,1,2004-01-01 00:00:00.000,
111691,1,2005-06-01 00:00:00.000,0.0
115237,1,2002-11-01 00:00:00.000,
96052,1,2003-01-01 00:00:00.000,0.0
102521,1,2006-11-01 00:00:00.000,
76475,2,,
47834,2,2007-06-01 00:00:00.000,
56972,1,,
95656,1,2008-02-01 00:00:00.000,
20765,2,2002-12-01 00:00:00.000,
23237,2,2004-01-01 00:00:00.000,
66314,1,2003-09-01 00:00:00.000,1.0
82054,1,2005-12-01 00:00:00.000,0.0
56595,1,2003-01-01 00:00:00.000,
96710,2,2006-08-01 00:00:00.000,
36446,2,2004-09-01 00:00:00.000,
52210,0,,
96809,0,,
77372,1,2007-09-01 00:00:00.000,
19529,1,2005-10-01 00:00:00.000,
50470,2,,
109314,1,2007-01-01 00:00:00.000,
117051,0,,
72733,0,,
15870,1,2007-06-01 00:00:00.000,
22138,1,2008-05-01 00:00:00.000,
67000,1,2004-12-01 00:00:00.000,
40272,1,2007-08-01 00:00:00.000,1.0
84594,2,2008-09-01 00:00:00.000,
59424,1,2006-12-01 00:00:00.000,1.0
24020,1,2010-04-01 00:00:00.000,0.0
95265,1,,
112549,0,,
14047,0,2008-09-01 00:00:00.000,
81072,0,,
99145,1,2004-01-01 00:00:00.000,
71166,0,,
2914,1,2005-11-01 00:00:00.000,1.0
419,1,,
114784,2,2009-12-01 00:00:00.000,0.0
41644,0,,
104522,2,2008-01-01 00:00:00.000,0.0
83480,0,,
99106,2,2006-01-01 00:00:00.000,
80519,1,,
40615,2,2004-02-01 00:00:00.000,
4934,1,,
32160,2,2004-07-01 00:00:00.000,1.0
110676,1,,
32202,2,2004-07-01 00:00:00.000,
53463,0,,
36376,1,2007-07-01 00:00:00.000,
23061,1,2006-12-01 00:00:00.000,0.0
25948,1,2004-05-01 00:00:00.000,0.0
117776,1,2002-09-01 00:00:00.000,
103601,2,2007-12-01 00:00:00.000,
46843,2,2005-12-01 00:00:00.000,
87295,2,2007-02-01 00:00:00.000,
96512,0,,
87381,1,,
96060,1,2004-07-01 00:00:00.000,
103288,0,,
51599,0,,
4288,0,2004-11-01 00:00:00.000,
102377,2,2003-07-01 00:00:00.000,
53754,2,2007-04-01 00:00:00.000,0.0
63017,1,,
106113,2,2007-12-01 00:00:00.000,1.0
53818,1,2004-01-01 00:00:00.000,
118957,0,,
117282,2,2010-06-01 00:00:00.000,0.0
94978,2,2004-04-01 00:00:00.000,1.0
81854,0,,
215,1,2004-04-01 00:00:00.000,
100450,2,,
84272,2,2004-07-01 00:00:00.000,
106266,0,,
67160,2,2005-08-01 00:00:00.000,
54954,2,2007-01-01 00:00:00.000,
70076,1,2003-07-01 00:00:00.000,
16000,2,2004-11-01 00:00:00.000,1.0
74944,1,,
70945,1,,
60809,2,2004-09-01 00:00:00.000,
19553,0,,
279,2,2004-05-01 00:00:00.000,0.0
70926,1,,
31061,1,2012-10-01 00:00:00.000,
71515,2,2007-03-01 00:00:00.000,0.0
65518,1,2001-01-01 00:00:00.000,
29527,2,2005-08-01 00:00:00.000,0.0
15384,0,,
39619,2,2003-12-01 00:00:00.000,1.0
23784,1,2007-12-01 00:00:00.000,
37301,1,,
79053,2,2007-10-01 00:00:00.000,0.0
71341,0,,
111836,0,,
34149,1,2005-10-01 00:00:00.000,1.0
59621,0,,
105785,0,,
107119,1,2008-06-01 00:00:00.000,0.0
84974,2,2006-10-01 00:00:00.000,
57008,1,,
79652,2,2006-01-01 00:00:00.000,
69407,2,2004-03-01 00:00:00.000,0.0
20661,2,2006-02-01 00:00:00.000,
8314,0,,
38647,2,2007-10-01 00:00:00.000,0.0
101363,0,,
53040,2,,
114864,2,,
17266,2,2002-06-01 00:00:00.000,1.0
49646,0,,
29226,1,2007-07-01 00:00:00.000,1.0
43229,0,2019-05-01 00:00:00.000,
102418,1,,
44324,0,,
61000,2,2010-12-01 00:00:00.000,0.0
4224,2,2007-10-01 00:00:00.000,0.0
97586,2,2005-02-01 00:00:00.000,0.0
83679,1,2006-11-01 00:00:00.000,0.0
43098,1,2004-02-01 00:00:00.000,0.0
26745,0,,
54492,2,2004-08-01 00:00:00.000,0.0
99740,0,,
107433,0,2005-06-01 00:00:00.000,
66397,1,,
48642,2,2003-04-01 00:00:00.000,1.0
26530,2,2008-03-01 00:00:00.000,0.0
48404,2,2009-01-01 00:00:00.000,0.0
7449,1,2006-12-01 00:00:00.000,0.0
107070,2,2004-12-01 00:00:00.000,
97244,1,2003-09-01 00:00:00.000,0.0
93563,0,,
76353,1,2004-01-01 00:00:00.000,1.0
29267,2,2005-01-01 00:00:00.000,0.0
6929,2,2008-04-01 00:00:00.000,
768,2,2005-06-01 00:00:00.000,0.0
67242,2,2007-08-01 00:00:00.000,
108412,1,2004-08-01 00:00:00.000,
22618,1,2008-05-01 00:00:00.000,
7580,0,,
2994,2,2007-05-01 00:00:00.000,
44439,1,2007-05-01 00:00:00.000,0.0
102575,1,2006-06-01 00:00:00.000,
18674,0,,
104509,1,,
4884,2,2008-12-01 00:00:00.000,0.0
93185,2,2007-03-01 00:00:00.000,
32318,2,2005-08-01 00:00:00.000,0.0
70867,0,,
32035,0,,
86408,0,,
14069,1,,
79423,2,2002-09-01 00:00:00.000,0.0
57378,1,2009-11-01 00:00:00.000,
32293,1,2002-12-01 00:00:00.000,
56393,0,,
8125,0,,
67777,2,2005-05-01 00:00:00.000,
11114,0,,
14846,1,,
71465,1,2005-08-01 00:00:00.000,
42766,1,2004-08-01 00:00:00.000,0.0
67232,2,2002-12-01 00:00:00.000,
37782,0,,
91920,1,2003-10-01 00:00:00.000,0.0
34676,1,2005-05-01 00:00:00.000,0.0
4695,2,2008-02-01 00:00:00.000,0.0
74878,2,,
104371,1,2003-05-01 00:00:00.000,
46281,2,2011-07-01 00:00:00.000,0.0
84474,0,2005-07-01 00:00:00.000,
59627,1,1950-01-01 00:00:00.000,
41448,1,2006-08-01 00:00:00.000,
98764,1,2008-08-01 00:00:00.000,0.0
40970,0,,
32566,0,,
69270,1,2009-05-01 00:00:00.000,
62686,0,,
48869,1,2006-09-01 00:00:00.000,
89245,2,2006-04-01 00:00:00.000,
27454,1,2007-01-01 00:00:00.000,
77971,1,,
54025,0,,
24360,1,,
117031,2,2004-04-01 00:00:00.000,
49980,2,2012-02-01 00:00:00.000,0.0
56979,1,2002-01-01 00:00:00.000,
85263,2,2006-08-01 00:00:00.000,
115056,1,2005-07-01 00:00:00.000,0.0
49893,2,2006-10-01 00:00:00.000,1.0
15086,1,2004-02-01 00:00:00.000,0.0
102559,0,,
73125,1,2006-03-01 00:00:00.000,
76330,2,2007-01-01 00:00:00.000,0.0
4605,1,2005-05-01 00:00:00.000,
19222,1,2004-10-01 00:00:00.000,
59032,2,2005-09-01 00:00:00.000,
36208,2,2003-12-01 00:00:00.000,
114098,0,,
77163,2,2008-10-01 00:00:00.000,
26883,2,2003-10-01 00:00:00.000,1.0
98590,0,,
114022,2,,
27928,1,2006-11-01 00:00:00.000,0.0
82501,2,2005-05-01 00:00:00.000,
1940,1,,
62357,2,2006-03-01 00:00:00.000,0.0
21429,1,2003-10-01 00:00:00.000,0.0
41540,0,,
1459,1,2006-08-01 00:00:00.000,0.0
97256,2,2007-07-01 00:00:00.000,
52408,1,2006-09-01 00:00:00.000,
94448,1,2004-02-01 00:00:00.000,0.0
4109,0,,
106310,1,2009-11-01 00:00:00.000,
71593,2,2005-09-01 00:00:00.000,0.0
33122,1,2007-04-01 00:00:00.000,
66137,1,2003-06-01 00:00:00.000,0.0
118378,1,2004-09-01 00:00:00.000,
102765,1,2003-11-01 00:00:00.000,1.0
99661,0,,
54315,1,2007-04-01 00:00:00.000,
22727,1,2006-06-01 00:00:00.000,
16892,1,2004-12-01 00:00:00.000,
34574,2,2006-06-01 00:00:00.000,0.0
56865,2,2007-09-01 00:00:00.000,0.0
97297,1,,
59248,0,,
78025,1,2004-01-01 00:00:00.000,1.0
4095,1,2007-04-01 00:00:00.000,0.0
46044,0,,
117424,0,,
11281,1,2006-10-01 00:00:00.000,
85292,1,2006-03-01 00:00:00.000,
22186,2,2007-06-01 00:00:00.000,0.0
6180,2,2008-03-01 00:00:00.000,
12596,2,2004-02-01 00:00:00.000,
19301,0,,
12499,2,2005-02-01 00:00:00.000,
19060,0,,
37026,1,2004-07-01 00:00:00.000,
33002,1,2004-02-01 00:00:00.000,
107820,2,2007-03-01 00:00:00.000,
57673,0,,
99867,2,2006-10-01 00:00:00.000,0.0
53501,2,2006-03-01 00:00:00.000,
15159,2,2003-05-01 00:00:00.000,
71501,1,2006-12-01 00:00:00.000,
31209,1,2006-06-01 00:00:00.000,1.0
9285,1,1993-02-01 00:00:00.000,
64373,1,,
58186,1,2005-02-01 00:00:00.000,
4490,2,2005-10-01 00:00:00.000,
74022,0,,
83151,1,2020-07-01 00:00:00.000,
118102,1,2007-04-01 00:00:00.000,
43308,1,,
84252,1,2007-10-01 00:00:00.000,
99881,2,2005-01-01 00:00:00.000,
34773,1,2005-09-01 00:00:00.000,0.0
10359,2,2007-03-01 00:00:00.000,0.0
97134,2,,
101007,1,2004-03-01 00:00:00.000,0.0
41842,1,2004-11-01 00:00:00.000,1.0
73855,1,2005-09-01 00:00:00.000,
47048,1,2005-03-01 00:00:00.000,
45055,2,2007-06-01 00:00:00.000,
27276,1,2004-07-01 00:00:00.000,0.0
25707,1,2005-01-01 00:00:00.000,1.0
6328,2,2006-09-01 00:00:00.000,0.0
83743,1,2003-09-01 00:00:00.000,0.0
116762,2,,
59814,2,2008-03-01 00:00:00.000,0.0
99477,0,,
70626,2,2006-04-01 00:00:00.000,0.0
53141,1,2004-11-01 00:00:00.000,
12379,2,,
61196,2,2004-05-01 00:00:00.000,0.0
59092,1,2006-02-01 00:00:00.000,
109834,1,2004-06-01 00:00:00.000,0.0
99997,0,,
88407,0,,
