QuestionId,SubjectId
16908,"[3, 71, 97, 279]"
23373,"[3, 49, 81, 406]"
23767,"[3, 49, 81, 406]"
20398,"[3, 49, 81, 406]"
25672,"[3, 49, 81, 406]"
16971,"[3, 49, 81, 406]"
20800,"[3, 49, 81, 406]"
2348,"[3, 71, 92, 278]"
5095,"[3, 71, 93, 278]"
7267,"[3, 71, 93, 278]"
2464,"[3, 71, 93, 278]"
15331,"[3, 71, 92, 278]"
19567,"[3, 71, 95, 278]"
15445,"[3, 71, 95, 278]"
24426,"[3, 71, 95, 278]"
6157,"[3, 71, 92, 278]"
8796,"[3, 71, 92, 278]"
15746,"[3, 71, 94, 278]"
865,"[3, 71, 94, 278]"
1189,"[3, 32, 36, 222]"
9301,"[3, 32, 36, 42, 210, 222]"
21737,"[3, 32, 36, 222]"
23491,"[3, 32, 36, 222]"
7065,"[3, 32, 36, 42, 210, 222]"
19876,"[3, 32, 36, 42, 210, 222]"
10534,"[3, 32, 36, 42, 210, 222]"
27212,"[3, 32, 36, 42, 210, 222]"
1613,"[3, 32, 36, 222]"
13173,"[3, 32, 36, 222]"
9991,"[3, 32, 36, 222]"
16686,"[3, 32, 36, 222]"
3266,"[3, 32, 36, 222]"
12945,"[3, 32, 36, 42, 210, 222]"
6656,"[3, 32, 36, 42, 210, 222]"
5872,"[3, 32, 36, 42, 210, 222]"
18716,"[3, 32, 36, 42, 210, 222]"
6729,"[3, 32, 36, 42, 210, 222]"
22753,"[3, 32, 36, 42, 210, 222]"
16403,"[3, 32, 36, 222]"
26693,"[3, 32, 144, 202]"
11836,"[3, 32, 144, 202]"
16335,"[3, 32, 42, 210]"
11344,"[3, 32, 144, 202]"
16533,"[3, 32, 144, 202]"
3396,"[3, 32, 144, 202]"
18859,"[3, 71, 92, 278]"
16849,"[3, 71, 92, 278]"
609,"[3, 71, 92, 278]"
25490,"[3, 71, 93, 278]"
19570,"[3, 71, 93, 278]"
11175,"[3, 71, 93, 278]"
19469,"[3, 32, 40, 247]"
1206,"[3, 32, 44, 234]"
18188,"[3, 32, 44, 233]"
13040,"[3, 32, 44, 234]"
19706,"[3, 32, 44, 233]"
19594,"[3, 32, 44, 234]"
21814,"[3, 32, 44, 234]"
13290,"[3, 32, 44, 235]"
1331,"[3, 32, 44, 235]"
16367,"[3, 32, 44, 235]"
17107,"[3, 32, 44, 234]"
18864,"[3, 71, 100, 189]"
25781,"[3, 71, 75, 178]"
18769,"[3, 49, 64, 154]"
25884,"[3, 49, 64, 154]"
8134,"[3, 49, 64, 154]"
15909,"[3, 71, 74, 181]"
20733,"[3, 71, 74, 181, 439]"
8022,"[3, 49, 53, 153]"
4400,"[3, 49, 62, 252]"
8024,"[3, 49, 62, 252]"
20052,"[3, 49, 62, 252]"
16995,"[3, 32, 48, 250]"
3192,"[3, 32, 48, 248, 249]"
19402,"[3, 32, 48, 248, 249]"
26382,"[3, 32, 48, 248, 249]"
11007,"[3, 32, 48, 249]"
27403,"[3, 32, 40, 48, 246, 248]"
14299,"[3, 32, 141, 214]"
5989,"[3, 32, 141, 214]"
1410,"[3, 32, 141, 214]"
23288,"[3, 32, 141, 214]"
27,"[3, 32, 141, 214]"
23402,"[3, 32, 141, 214]"
7717,"[3, 49, 59, 167]"
9632,"[3, 49, 59, 167]"
6159,"[3, 49, 59, 167]"
20322,"[3, 49, 59, 167]"
24053,"[3, 49, 59, 167]"
284,"[3, 49, 59, 167]"
5722,"[3, 49, 59, 167]"
19126,"[3, 49, 59, 167]"
2360,"[3, 101, 107, 342]"
10374,"[3, 101, 107, 342]"
22912,"[3, 101, 107, 342]"
791,"[3, 101, 107, 342]"
4514,"[3, 101, 107, 342]"
2668,"[3, 101, 107, 342]"
6728,"[3, 101, 107, 342]"
7614,"[3, 101, 107, 342]"
1658,"[3, 101, 107, 342]"
24007,"[3, 101, 107, 342]"
7804,"[3, 101, 107, 342]"
23241,"[3, 101, 107, 342]"
25802,"[3, 71, 95, 278]"
7151,"[3, 71, 95, 278]"
25743,"[3, 71, 95, 278]"
6480,"[3, 71, 95, 278]"
12130,"[3, 71, 95, 278]"
4715,"[3, 71, 95, 278]"
27067,"[3, 71, 95, 278]"
9494,"[3, 71, 95, 278]"
10497,"[3, 71, 95, 278]"
20531,"[3, 71, 95, 278]"
7348,"[3, 49, 60, 156]"
22331,"[3, 49, 60, 156]"
10850,"[3, 49, 60, 156]"
3260,"[3, 49, 60, 156]"
7291,"[3, 49, 60, 156]"
10238,"[3, 49, 60, 156]"
7713,"[3, 49, 60, 156]"
981,"[3, 49, 60, 156]"
18063,"[3, 49, 60, 156]"
20440,"[3, 49, 60, 156]"
803,"[3, 49, 60, 156]"
14348,"[3, 49, 69, 154]"
5836,"[3, 49, 69, 154]"
9089,"[3, 32, 33, 35, 144, 217]"
26795,"[3, 32, 33, 35, 40, 144, 217, 245]"
15086,"[3, 32, 35, 217]"
4665,"[3, 32, 35, 40, 217, 1163]"
25765,"[3, 32, 35, 39, 217, 227]"
22708,"[3, 32, 35, 40, 217, 247]"
26515,"[3, 32, 41, 331]"
9729,"[3, 32, 41, 331]"
21142,"[3, 32, 41, 331]"
18791,"[3, 32, 41, 331]"
22273,"[3, 32, 41, 144, 203, 331]"
11000,"[3, 32, 40, 47]"
26696,"[3, 32, 40, 47]"
20625,"[3, 32, 40, 47]"
3928,"[3, 32, 40, 47]"
9224,"[3, 32, 40, 47]"
10991,"[3, 32, 40, 47]"
26688,"[3, 32, 40, 47]"
23699,"[3, 32, 40, 47]"
18597,"[3, 71, 98, 209]"
20009,"[3, 49, 60, 156]"
15198,"[3, 32, 42, 212]"
2447,"[3, 32, 42, 212]"
10315,"[3, 32, 42, 212]"
21589,"[3, 32, 42, 212]"
26728,"[3, 32, 42, 212]"
15889,"[3, 32, 42, 212]"
15549,"[3, 49, 51, 152]"
25416,"[3, 101, 348, 349]"
24779,"[3, 32, 39, 229, 231]"
26918,"[3, 32, 44, 234]"
416,"[3, 32, 44, 234]"
27399,"[3, 32, 44, 234]"
13112,"[3, 49, 53, 153, 255, 1216]"
3604,"[3, 32, 40, 247]"
2259,"[3, 32, 48, 248, 249]"
6450,"[3, 71, 94, 96, 278, 1176]"
11713,"[3, 71, 94, 96, 278, 1176]"
8936,"[3, 32, 33, 35, 144, 218]"
11537,"[3, 71, 84, 174]"
22707,"[3, 71, 74, 77, 78, 184]"
7194,"[3, 71, 74, 77, 78, 184]"
11556,"[3, 71, 74, 77, 78, 184]"
4819,"[3, 71, 74, 77, 78, 184]"
2797,"[3, 49, 62, 70, 156, 157]"
23368,"[3, 49, 62, 70, 156, 157]"
14734,"[3, 49, 62, 70, 156, 157]"
27096,"[3, 49, 62, 70, 156, 157]"
1659,"[3, 49, 156, 157]"
27151,"[3, 49, 156, 157]"
14412,"[3, 49, 68, 164]"
2743,"[3, 49, 68, 164]"
1222,"[3, 49, 68, 163]"
16798,"[3, 49, 56, 68, 158, 163]"
1069,"[3, 32, 46, 240]"
6208,"[3, 32, 46, 240]"
14116,"[3, 32, 46, 240]"
10300,"[3, 32, 46, 240]"
11624,"[3, 32, 46, 240]"
25921,"[3, 32, 46, 241]"
18273,"[3, 32, 46, 241]"
13253,"[3, 32, 46, 241]"
16895,"[3, 32, 46, 241]"
9922,"[3, 32, 46, 241]"
19502,"[3, 101, 338, 341]"
12930,"[3, 32, 48, 248]"
25715,"[3, 32, 48, 248, 249]"
19410,"[3, 32, 48, 249]"
12010,"[3, 32, 48, 249]"
8473,"[3, 32, 48, 249]"
1526,"[3, 32, 48, 248, 249]"
18289,"[3, 32, 48, 248]"
13998,"[3, 32, 48, 248]"
7165,"[3, 32, 48, 248]"
24155,"[3, 32, 48, 248]"
17407,"[3, 71, 74, 78]"
20803,"[3, 71, 74, 78]"
752,"[3, 71, 74, 78]"
7179,"[3, 71, 74, 78]"
23775,"[3, 71, 92, 278]"
25782,"[3, 32, 36, 71, 98, 222, 1184]"
8504,"[3, 71, 74, 180]"
20193,"[3, 101, 104, 342]"
27265,"[3, 71, 97, 279]"
18542,"[3, 119, 126, 462]"
12736,"[3, 32, 141, 216]"
15461,"[3, 49, 53, 65, 153, 154]"
22196,"[3, 32, 39, 230]"
7546,"[3, 71, 100, 189]"
7446,"[3, 49, 62, 251]"
3291,"[3, 101, 348, 350]"
17295,"[3, 71, 72, 271]"
12381,"[3, 71, 77, 187]"
8747,"[3, 71, 100, 189]"
4509,"[3, 32, 41, 144, 203, 331]"
8981,"[3, 71, 86, 178]"
23661,"[3, 32, 44, 234]"
17075,"[3, 32, 141, 215]"
1308,"[3, 49, 64, 154]"
8021,"[3, 49, 64, 154]"
27107,"[3, 101, 115, 342, 1187]"
23542,"[3, 49, 54, 260]"
9395,"[3, 71, 98, 195]"
23389,"[3, 32, 39, 229]"
17779,"[3, 49, 62, 252]"
16968,"[3, 101, 338, 340]"
19290,"[3, 101, 338, 340]"
3002,"[3, 101, 102, 338]"
292,"[3, 101, 338, 340]"
8923,"[3, 101, 102, 338]"
10490,"[3, 101, 338, 340]"
2639,"[3, 101, 103, 338]"
14111,"[3, 49, 62, 67, 156, 252]"
17871,"[3, 71, 92, 278]"
7142,"[3, 32, 42, 211]"
7370,"[3, 32, 42, 211]"
1104,"[3, 32, 42, 212]"
21086,"[3, 49, 67, 156]"
7913,"[3, 49, 64, 154]"
26630,"[3, 32, 46, 240]"
2893,"[3, 32, 46, 240]"
10484,"[3, 32, 46, 240]"
9945,"[3, 71, 176, 657]"
10971,"[3, 71, 74, 181]"
21217,"[3, 32, 44, 233]"
7856,"[3, 101, 115, 342]"
16475,"[3, 32, 34, 141]"
20470,"[3, 32, 34, 141]"
4423,"[3, 32, 34, 141]"
15555,"[3, 32, 34, 141]"
10854,"[3, 32, 34, 141]"
901,"[3, 32, 34, 141]"
8681,"[3, 32, 34, 141]"
634,"[3, 32, 34, 141]"
16434,"[3, 32, 34, 141]"
26886,"[3, 32, 34, 141]"
11988,"[3, 32, 34, 141]"
24247,"[3, 32, 34, 141]"
15679,"[3, 32, 34, 141]"
21054,"[3, 32, 34, 141]"
11421,"[3, 32, 34, 141]"
11002,"[3, 32, 34, 141]"
219,"[3, 32, 34, 141]"
6014,"[3, 32, 34, 141]"
19339,"[3, 32, 45, 244]"
6376,"[3, 32, 45, 243]"
23962,"[3, 32, 45, 243]"
5701,"[3, 32, 45, 244]"
2915,"[3, 32, 45, 244]"
24955,"[3, 101, 114, 338]"
4258,"[3, 101, 114, 338]"
26053,"[3, 101, 114, 338]"
15333,"[3, 101, 105, 342]"
21169,"[3, 101, 105, 342]"
20941,"[3, 101, 105, 342]"
11847,"[3, 101, 105, 342]"
24312,"[3, 101, 105, 342]"
615,"[3, 101, 105, 342]"
10828,"[3, 32, 44, 101, 105, 233, 342]"
19445,"[3, 101, 105, 342]"
25968,"[3, 101, 105, 342]"
1003,"[3, 101, 105, 342]"
24740,"[3, 101, 103, 117, 338, 342]"
20075,"[3, 101, 117, 342]"
5233,"[3, 101, 117, 342]"
10822,"[3, 32, 141, 213]"
10301,"[3, 32, 141, 213]"
19260,"[3, 32, 46, 240]"
13199,"[3, 32, 39, 232]"
10981,"[3, 32, 39, 232]"
12961,"[3, 32, 39, 230]"
6869,"[3, 32, 39, 230]"
22077,"[3, 32, 39, 231]"
2556,"[3, 32, 39, 229, 231]"
18403,"[3, 32, 39, 229, 232]"
10215,"[3, 32, 39, 229]"
13552,"[3, 32, 39, 229]"
2747,"[3, 32, 39, 229]"
20939,"[3, 32, 39, 229]"
4618,"[3, 32, 38, 237]"
18846,"[3, 32, 38, 237]"
17718,"[3, 32, 38, 237]"
26445,"[3, 32, 38, 237]"
26576,"[3, 101, 104, 342]"
5621,"[3, 101, 104, 342]"
2558,"[3, 101, 104, 342]"
2862,"[3, 119, 146, 435]"
20920,"[3, 119, 146, 434]"
3820,"[3, 119, 139, 418]"
13394,"[3, 49, 56, 158]"
14729,"[3, 119, 129, 388]"
6976,"[3, 49, 64, 154]"
26181,"[3, 49, 64, 154]"
7600,"[3, 49, 61, 172]"
22978,"[3, 71, 176, 177]"
20686,"[3, 32, 36, 222]"
3906,"[3, 32, 36, 222]"
10523,"[3, 49, 67, 156]"
16415,"[3, 71, 74, 80, 84, 174, 272, 439]"
24063,"[3, 71, 94, 278]"
21318,"[3, 71, 74, 181]"
9333,"[3, 71, 74, 181]"
9779,"[3, 71, 74, 181]"
23086,"[3, 71, 74, 183]"
9637,"[3, 71, 74, 88, 174, 183]"
4288,"[3, 71, 74, 88, 174, 183]"
11904,"[3, 71, 74, 439]"
7255,"[3, 71, 74, 88, 174, 183]"
1899,"[3, 71, 74, 439]"
15080,"[3, 71, 74, 182]"
6851,"[3, 71, 74, 182]"
8991,"[3, 71, 74, 182]"
11859,"[3, 71, 74, 182]"
10620,"[3, 71, 74, 182]"
27266,"[3, 71, 74, 182]"
12282,"[3, 71, 74, 182]"
26003,"[3, 71, 74, 182]"
25220,"[3, 71, 74, 182]"
21234,"[3, 71, 74, 181, 182]"
10012,"[3, 71, 74, 182]"
6388,"[3, 71, 74, 182]"
17105,"[3, 71, 74, 181, 182]"
22094,"[3, 32, 144, 207]"
4253,"[3, 32, 144, 207]"
1627,"[3, 32, 144, 207]"
5435,"[3, 32, 144, 207]"
5742,"[3, 32, 144, 207]"
15301,"[3, 32, 144, 207]"
8507,"[3, 32, 144, 207]"
16460,"[3, 32, 144, 207]"
9027,"[3, 32, 144, 207]"
25775,"[3, 32, 144, 207]"
83,"[3, 32, 144, 207]"
10343,"[3, 32, 144, 207]"
17320,"[3, 32, 144, 207]"
16707,"[3, 71, 74, 78]"
20870,"[3, 71, 74, 78]"
19493,"[3, 71, 74, 78]"
20123,"[3, 71, 74, 78]"
6135,"[3, 71, 74, 78]"
19954,"[3, 71, 74, 78]"
10057,"[3, 71, 74, 78]"
8306,"[3, 71, 74, 78, 439]"
22420,"[3, 71, 74, 78]"
7943,"[3, 71, 74, 78]"
16662,"[3, 71, 74, 78]"
8372,"[3, 71, 74, 78]"
959,"[3, 32, 37, 221]"
14675,"[3, 71, 97, 279]"
25464,"[3, 71, 97, 279]"
12506,"[3, 71, 97, 279]"
23140,"[3, 71, 89, 97, 271, 279]"
1946,"[3, 71, 98, 178, 195, 655]"
20667,"[3, 71, 98, 178, 195, 655]"
23315,"[3, 71, 98, 178, 195, 655]"
4788,"[3, 32, 37, 221]"
15741,"[3, 32, 37, 221]"
22425,"[3, 32, 40, 245]"
4369,"[3, 32, 40, 245]"
20317,"[3, 32, 40, 245]"
4429,"[3, 32, 40, 245]"
9036,"[3, 32, 37, 144, 204, 220]"
13049,"[3, 32, 37, 144, 204, 220]"
18654,"[3, 32, 37, 144, 204, 220]"
9100,"[3, 32, 37, 144, 204, 220]"
20497,"[3, 32, 37, 144, 204, 220]"
12164,"[3, 32, 37, 144, 204, 220]"
9775,"[3, 32, 37, 144, 204, 220]"
19993,"[3, 32, 37, 144, 204, 220]"
13650,"[3, 71, 90, 272]"
14097,"[3, 71, 90, 272]"
20964,"[3, 71, 90, 272]"
14061,"[3, 71, 90, 272]"
14957,"[3, 71, 90, 272]"
7174,"[3, 71, 90, 272]"
14476,"[3, 71, 90, 272]"
9989,"[3, 32, 49, 61, 144, 171, 204]"
13612,"[3, 32, 49, 61, 144, 171, 204]"
8756,"[3, 32, 49, 61, 144, 171, 204]"
19537,"[3, 32, 49, 61, 144, 171, 204]"
10951,"[3, 32, 49, 61, 144, 171, 203]"
8525,"[3, 32, 49, 61, 144, 171, 204]"
9216,"[3, 32, 49, 61, 144, 171, 204]"
10092,"[3, 32, 49, 61, 144, 171, 204]"
7274,"[3, 32, 144, 203]"
26922,"[3, 32, 144, 203]"
4462,"[3, 32, 144, 203]"
6597,"[3, 32, 144, 203]"
15871,"[3, 32, 144, 203]"
16751,"[3, 32, 144, 203]"
9382,"[3, 32, 42, 144, 203, 211]"
10658,"[3, 32, 42, 144, 203, 211]"
3125,"[3, 32, 36, 42, 144, 203, 211, 223]"
4124,"[3, 32, 36, 42, 144, 203, 211, 223]"
12267,"[3, 71, 80, 272]"
9786,"[3, 71, 80, 272]"
22726,"[3, 71, 80, 272]"
7454,"[3, 71, 80, 272]"
23424,"[3, 71, 80, 272]"
20650,"[3, 71, 80, 272]"
17359,"[3, 71, 80, 272]"
7729,"[3, 71, 80, 272]"
2769,"[3, 71, 80, 272]"
14815,"[3, 71, 80, 272]"
19096,"[3, 71, 80, 272]"
1843,"[3, 71, 80, 272]"
8113,"[3, 32, 144, 200, 202]"
21638,"[3, 32, 144, 200, 202]"
17427,"[3, 32, 144, 200, 202]"
26984,"[3, 32, 144, 200, 202]"
24087,"[3, 32, 144, 200, 202]"
26983,"[3, 32, 144, 200, 202]"
17405,"[3, 32, 144, 200, 202]"
22093,"[3, 32, 144, 200, 202]"
26768,"[3, 32, 144, 200, 202]"
19925,"[3, 32, 71, 100, 144, 200, 202, 1186]"
23616,"[3, 32, 144, 200, 202]"
3708,"[3, 101, 111, 348]"
20950,"[3, 101, 111, 348]"
19582,"[3, 101, 348, 349]"
16315,"[3, 101, 348, 349]"
26869,"[3, 101, 348, 349]"
5116,"[3, 101, 111, 348]"
1273,"[3, 101, 348, 349]"
3486,"[3, 101, 111, 348]"
5905,"[3, 32, 144, 202, 204]"
23234,"[3, 32, 144, 202, 204]"
6214,"[3, 32, 144, 202, 204]"
2459,"[3, 32, 144, 202, 204]"
1374,"[3, 32, 144, 202, 204]"
20705,"[3, 32, 34, 141]"
10607,"[3, 32, 34, 141]"
2062,"[3, 49, 53, 153]"
4223,"[3, 49, 53, 153]"
11939,"[3, 49, 53, 153]"
15108,"[3, 49, 53, 153]"
23145,"[3, 49, 53, 153, 254]"
6693,"[3, 49, 52, 153]"
15846,"[3, 49, 53, 153]"
15102,"[3, 49, 53, 153]"
14493,"[3, 49, 53, 153]"
3742,"[3, 49, 53, 153]"
5909,"[3, 49, 53, 153]"
6787,"[3, 49, 53, 153]"
18707,"[3, 49, 53, 153]"
5244,"[3, 49, 153, 254]"
24077,"[3, 49, 153, 254]"
15019,"[3, 32, 331, 332]"
11085,"[3, 32, 45, 243, 331, 332]"
4165,"[3, 119, 146, 435]"
16458,"[3, 119, 146, 435]"
14297,"[3, 49, 62, 64, 70, 154]"
20880,"[3, 49, 62, 64, 70, 154]"
15859,"[3, 49, 62, 64, 70, 154]"
17692,"[3, 49, 62, 64, 70, 154]"
7173,"[3, 49, 62, 64, 70, 154]"
8871,"[3, 49, 62, 64, 70, 154]"
26484,"[3, 49, 62, 64, 70, 154]"
22936,"[3, 49, 62, 64, 70, 154]"
16130,"[3, 49, 62, 64, 70, 154]"
4254,"[3, 49, 62, 64, 70, 154]"
23271,"[3, 71, 89, 271]"
7117,"[3, 71, 89, 271]"
25813,"[3, 71, 89, 271]"
18161,"[3, 71, 89, 271]"
14466,"[3, 71, 89, 271]"
24,"[3, 71, 89, 271]"
27347,"[3, 71, 89, 271]"
17195,"[3, 71, 89, 271]"
15485,"[3, 71, 89, 271]"
10512,"[3, 71, 89, 271]"
20400,"[3, 49, 54, 656]"
12470,"[3, 49, 54, 656]"
15379,"[3, 49, 54, 656]"
25619,"[3, 49, 54, 656]"
2088,"[3, 49, 54, 656]"
20756,"[3, 49, 54, 656]"
18820,"[3, 49, 54, 656]"
7273,"[3, 49, 54, 656]"
21934,"[3, 49, 54, 656]"
21619,"[3, 49, 54, 656]"
5993,"[3, 32, 48, 249, 250]"
11776,"[3, 71, 98, 209]"
5174,"[3, 71, 98, 209]"
22239,"[3, 71, 98, 209]"
22822,"[3, 71, 98, 209]"
22277,"[3, 71, 98, 209]"
3659,"[3, 49, 55, 266]"
19385,"[3, 49, 57, 158]"
21162,"[3, 49, 57, 158]"
11995,"[3, 49, 57, 158]"
15030,"[3, 49, 55, 266]"
24662,"[3, 49, 57, 158]"
20916,"[3, 49, 57, 158]"
22790,"[3, 49, 57, 68, 158, 163]"
15804,"[3, 49, 57, 158]"
21013,"[3, 49, 57, 158]"
6324,"[3, 49, 57, 158]"
2658,"[3, 49, 55, 267]"
2028,"[3, 49, 55, 68, 164, 266]"
23762,"[3, 49, 55, 266]"
25431,"[3, 49, 55, 68, 163, 266]"
1924,"[3, 49, 158, 160]"
6321,"[3, 49, 158, 160]"
16225,"[3, 49, 68, 158, 160, 163]"
2742,"[3, 32, 48, 250]"
24460,"[3, 32, 48, 250]"
9678,"[3, 32, 48, 250]"
14091,"[3, 32, 48, 250]"
4502,"[3, 32, 48, 250]"
2429,"[3, 32, 48, 250]"
11541,"[3, 32, 48, 250]"
22153,"[3, 32, 48, 248]"
15183,"[3, 32, 48, 248]"
16501,"[3, 32, 48, 248]"
12088,"[3, 32, 48, 248]"
25339,"[3, 32, 48, 248]"
23965,"[3, 32, 48, 248]"
23713,"[3, 32, 48, 248]"
15843,"[3, 32, 48, 248]"
113,"[3, 32, 48, 248]"
3455,"[3, 49, 64, 154]"
12623,"[3, 49, 54, 260]"
9908,"[3, 49, 54, 260]"
24668,"[3, 49, 54, 260]"
15992,"[3, 49, 54, 260]"
18827,"[3, 49, 54, 260]"
2423,"[3, 49, 54, 260]"
15420,"[3, 49, 54, 260]"
7739,"[3, 49, 54, 260]"
15411,"[3, 49, 54, 260]"
16450,"[3, 49, 54, 260]"
1349,"[3, 49, 54, 260]"
15602,"[3, 71, 97, 279]"
22291,"[3, 49, 56, 158]"
6184,"[3, 49, 56, 158]"
9488,"[3, 49, 56, 158]"
8721,"[3, 49, 56, 158]"
25899,"[3, 49, 56, 158]"
204,"[3, 49, 56, 158]"
23422,"[3, 49, 56, 158]"
26200,"[3, 32, 38, 237]"
9113,"[3, 32, 38, 238]"
6610,"[3, 32, 38, 237]"
9274,"[3, 32, 38, 237]"
10368,"[3, 32, 38, 237]"
27516,"[3, 32, 38, 237]"
18475,"[3, 32, 38, 237]"
13661,"[3, 32, 38, 239]"
6967,"[3, 32, 38, 237]"
8522,"[3, 32, 38, 239]"
21955,"[3, 32, 38, 237]"
20780,"[3, 32, 38, 239]"
2631,"[3, 32, 38, 237]"
20655,"[3, 32, 38, 239]"
15203,"[3, 32, 38, 237]"
20266,"[3, 32, 38, 239]"
17249,"[3, 32, 38, 237]"
11426,"[3, 32, 38, 239]"
16004,"[3, 32, 38, 238]"
2757,"[3, 32, 38, 239]"
8824,"[3, 32, 38, 238]"
19775,"[3, 32, 38, 239]"
26744,"[3, 32, 38, 238]"
25444,"[3, 32, 38, 239]"
24876,"[3, 32, 38, 238]"
24211,"[3, 101, 342, 344]"
26054,"[3, 101, 342, 344]"
14482,"[3, 101, 342, 344]"
9054,"[3, 101, 342, 344]"
12607,"[3, 101, 342, 344]"
23753,"[3, 101, 342, 344]"
8364,"[3, 101, 342, 344]"
18712,"[3, 101, 342, 344]"
9335,"[3, 71, 87, 176]"
18768,"[3, 71, 87, 176]"
8353,"[3, 71, 87, 176]"
17882,"[3, 71, 87, 176]"
15008,"[3, 71, 87, 176]"
13046,"[3, 71, 87, 176]"
19323,"[3, 71, 87, 176]"
11703,"[3, 71, 87, 176]"
1068,"[3, 71, 87, 176]"
14036,"[3, 71, 87, 176]"
6112,"[3, 71, 79, 269]"
5070,"[3, 71, 79, 269]"
14721,"[3, 71, 79, 269]"
25822,"[3, 71, 79, 269]"
4406,"[3, 71, 79, 98, 209, 269]"
9921,"[3, 71, 79, 98, 209, 269]"
17241,"[3, 71, 79, 269]"
17145,"[3, 71, 79, 269]"
27026,"[3, 71, 79, 269]"
20095,"[3, 71, 79, 269]"
19141,"[3, 32, 144, 207]"
5291,"[3, 32, 144, 207]"
5897,"[3, 32, 144, 207]"
5547,"[3, 32, 144, 207]"
18483,"[3, 32, 144, 202, 207]"
16819,"[3, 32, 144, 202, 207]"
11160,"[3, 32, 144, 207]"
10234,"[3, 32, 144, 207]"
8985,"[3, 32, 144, 207]"
949,"[3, 32, 144, 207]"
1016,"[3, 32, 144, 207]"
17503,"[3, 32, 144, 207]"
2356,"[3, 32, 144, 207]"
10878,"[3, 32, 144, 207]"
26923,"[3, 32, 144, 202, 207]"
21842,"[3, 32, 144, 202, 207]"
16256,"[3, 32, 144, 207]"
21427,"[3, 32, 144, 207]"
5417,"[3, 71, 176, 177]"
15185,"[3, 71, 176, 177]"
3559,"[3, 71, 176, 177]"
22503,"[3, 71, 176, 177]"
21029,"[3, 71, 176, 177]"
12538,"[3, 71, 176, 177]"
2085,"[3, 71, 176, 177]"
4494,"[3, 71, 176, 177]"
19550,"[3, 71, 176, 177]"
14733,"[3, 71, 176, 177]"
11299,"[3, 71, 176, 177]"
21625,"[3, 71, 176, 177]"
25175,"[3, 71, 176, 177]"
12442,"[3, 71, 97, 279]"
4967,"[3, 71, 97, 279]"
25162,"[3, 71, 97, 279]"
7769,"[3, 71, 89, 271]"
13604,"[3, 71, 97, 279]"
21663,"[3, 71, 89, 271]"
23182,"[3, 71, 97, 279]"
25304,"[3, 71, 97, 279, 282]"
26035,"[3, 71, 89, 271]"
1531,"[3, 71, 97, 279]"
7224,"[3, 101, 111, 348]"
20473,"[3, 101, 111, 348]"
1794,"[3, 101, 111, 348]"
14609,"[3, 101, 111, 348]"
26541,"[3, 101, 111, 348]"
15022,"[3, 101, 348, 349]"
21361,"[3, 101, 112, 348, 349]"
18400,"[3, 101, 112, 348, 349]"
13841,"[3, 101, 112, 348, 349]"
20074,"[3, 101, 112, 348, 349]"
17098,"[3, 49, 59, 168]"
1126,"[3, 49, 59, 168]"
3766,"[3, 49, 59, 168]"
8907,"[3, 49, 59, 168]"
3685,"[3, 49, 59, 168]"
20972,"[3, 49, 59, 168]"
16683,"[3, 49, 59, 168]"
4091,"[3, 49, 59, 168]"
15105,"[3, 49, 59, 168]"
22739,"[3, 49, 59, 168]"
26635,"[3, 49, 59, 168]"
20699,"[3, 49, 55, 267]"
7822,"[3, 49, 55, 267]"
1561,"[3, 49, 55, 267]"
22124,"[3, 49, 55, 267]"
12119,"[3, 49, 55, 68, 163, 266, 267]"
18713,"[3, 49, 55, 68, 163, 266, 267]"
6228,"[3, 49, 68, 163]"
18106,"[3, 49, 55, 267]"
16465,"[3, 49, 55, 267]"
1129,"[3, 49, 55, 267]"
8188,"[3, 49, 55, 267]"
6777,"[3, 32, 36, 224]"
15930,"[3, 71, 85, 176]"
19002,"[3, 71, 85, 176]"
19283,"[3, 71, 85, 176]"
24218,"[3, 71, 85, 176]"
12567,"[3, 71, 85, 176]"
10271,"[3, 71, 85, 176]"
22482,"[3, 71, 85, 176]"
10275,"[3, 71, 85, 176]"
24773,"[3, 71, 85, 176, 177]"
12174,"[3, 71, 85, 176, 177]"
12047,"[3, 71, 85, 176]"
8856,"[3, 71, 85, 176]"
9404,"[3, 71, 85, 176]"
8569,"[3, 71, 85, 176]"
9353,"[3, 71, 85, 176]"
326,"[3, 71, 91, 277]"
21341,"[3, 71, 91, 277]"
3177,"[3, 71, 91, 277]"
22947,"[3, 71, 91, 277]"
10216,"[3, 71, 91, 277]"
17654,"[3, 71, 91, 277]"
25167,"[3, 71, 91, 277]"
13367,"[3, 71, 91, 277]"
19351,"[3, 71, 91, 277]"
20413,"[3, 71, 91, 277]"
4689,"[3, 71, 91, 276]"
6337,"[3, 71, 91, 276]"
10753,"[3, 71, 91, 276]"
14690,"[3, 71, 91, 276]"
9242,"[3, 71, 91, 276]"
9523,"[3, 71, 91, 276]"
1028,"[3, 71, 91, 276]"
9308,"[3, 71, 91, 276]"
24249,"[3, 71, 91, 276]"
5263,"[3, 71, 91, 276]"
13048,"[3, 71, 91, 276]"
26686,"[3, 71, 91, 276]"
643,"[3, 71, 91, 276]"
18697,"[3, 71, 91, 276]"
19996,"[3, 71, 91, 275]"
2048,"[3, 71, 91, 275]"
25366,"[3, 71, 91, 275]"
483,"[3, 71, 91, 275]"
